module,feature,loading,abs_loading,rank_abs
rna_module_018,AL161618,0.021679080725439722,0.021679080725439722,4
rna_module_018,IL5RA,0.021545368890987803,0.021545368890987803,5
rna_module_018,C11orf97,0.021484095441526883,0.021484095441526883,6
rna_module_018,LRRC46,0.021371655921653413,0.021371655921653413,7
rna_module_018,LINC00929,0.021272018813246342,0.021272018813246342,8
rna_module_018,DTHD1,0.02125111269600672,0.02125111269600672,9
rna_module_018,TEKT1,0.021108761050163967,0.021108761050163967,10
rna_module_018,FAM167A-AS1,0.02109497964618352,0.02109497964618352,11
rna_module_018,FAM216B,0.0207241396977789,0.0207241396977789,12
rna_module_018,CFAP97D2,0.020631181907387205,0.020631181907387205,13
rna_module_018,C1orf189,0.020611780442667507,0.020611780442667507,14
rna_module_018,SNTN,0.02047730137759985,0.02047730137759985,15
rna_module_018,PTPRN2,0.020279581267458477,0.020279581267458477,16
rna_module_018,C9orf24,0.020142180756873147,0.020142180756873147,17
rna_module_018,IGHV3-32,0.02010093947861412,0.02010093947861412,18
rna_module_018,CDHR4,0.020075648802031113,0.020075648802031113,19
rna_module_018,FABP6-AS1,0.019971248529612812,0.019971248529612812,20
rna_module_018,RNY4P24,0.019969856900991522,0.019969856900991522,21
rna_module_018,FAM81B,0.019950885873756832,0.019950885873756832,22
rna_module_018,CNGA4,0.01986845817249433,0.01986845817249433,23
rna_module_018,SRD5A2,0.019750117756302955,0.019750117756302955,24
rna_module_018,TTC25,0.01960312833800638,0.01960312833800638,25
rna_module_019,WNT3,0.019530912180164284,0.019530912180164284,1
rna_module_019,ST3GAL6,-0.018630733534623602,0.018630733534623602,2
rna_module_019,TMEM179,0.017787336122909544,0.017787336122909544,3
rna_module_019,AL596448,-0.01725982145331537,0.01725982145331537,4
rna_module_019,AC111149,-0.017233976494327983,0.017233976494327983,5
rna_module_019,PRND,0.017216794471185164,0.017216794471185164,6
rna_module_019,ST3GAL6-AS1,-0.01718579129775326,0.01718579129775326,7
rna_module_019,ARPC3P4,-0.017116702805362965,0.017116702805362965,8
rna_module_019,DCLK3,0.01711234064637167,0.01711234064637167,9
rna_module_019,ARHGAP36,0.01709611714233608,0.01709611714233608,10
rna_module_019,STK19B,0.016953940802787955,0.016953940802787955,11
rna_module_019,GLRX5,0.016702325417490824,0.016702325417490824,12
rna_module_019,AC037441,0.016658156663250927,0.016658156663250927,13
rna_module_019,GIPC3,0.016557648542247394,0.016557648542247394,14
rna_module_019,Z84723,-0.01653996204296232,0.01653996204296232,15
rna_module_019,GPR148,0.016441999514761663,0.016441999514761663,16
rna_module_019,AC005999,-0.01628033183644611,0.01628033183644611,17
rna_module_019,CDCA4,0.016271507265264464,0.016271507265264464,18
rna_module_019,CERS3-AS1,0.016107023374439526,0.016107023374439526,19
rna_module_019,FOXE3,0.016045619390292993,0.016045619390292993,20
rna_module_019,FBLN7,0.01597440946812897,0.01597440946812897,21
rna_module_019,LINC01239,-0.015950574652781914,0.015950574652781914,22
rna_module_019,NUDT10,0.015898725019465442,0.015898725019465442,23
rna_module_019,AC117395,0.015792293072387935,0.015792293072387935,24
rna_module_019,RNASE8,-0.01577796978095588,0.01577796978095588,25
rna_module_020,HMGB3P23,0.02190856665936362,0.02190856665936362,1
rna_module_020,BDH2,0.02152054955516153,0.02152054955516153,2
rna_module_020,RN7SL837P,0.020725876396716598,0.020725876396716598,3
rna_module_020,MTCO1P57,0.020468202152313885,0.020468202152313885,4
rna_module_020,SLAMF6P1,0.02024434139465244,0.02024434139465244,5
rna_module_020,PSMB7P1,0.020163197874023354,0.020163197874023354,6
rna_module_020,AC004923,-0.02012450584052817,0.02012450584052817,7
rna_module_020,FOXO1B,0.01995571435273503,0.01995571435273503,8
rna_module_020,AL451137,0.01975349911090406,0.01975349911090406,9
rna_module_020,LINC01177,0.019715595159573954,0.019715595159573954,10
rna_module_020,ACSL4,0.019611391482568182,0.019611391482568182,11
rna_module_020,AC006076,0.019517967213629854,0.019517967213629854,12
rna_module_020,ZNF863P,0.019317857382955838,0.019317857382955838,13
rna_module_020,ALDH3B1,-0.019154042793744188,0.019154042793744188,14
rna_module_020,AC139426,-0.01912963893248772,0.01912963893248772,15
rna_module_020,CLRN2,-0.019036407112662437,0.019036407112662437,16
rna_module_020,UNC93B1,-0.01875716480550173,0.01875716480550173,17
rna_module_020,TMEM144,0.018655140648042825,0.018655140648042825,18
rna_module_020,EGF,0.018594014424068946,0.018594014424068946,19
rna_module_020,TESMIN,-0.018532374428080235,0.018532374428080235,20
rna_module_020,RNU6-98P,0.018416560721967186,0.018416560721967186,21
rna_module_020,MMP10,0.018405269777733563,0.018405269777733563,22
rna_module_020,NDUFB6,0.018338038762637426,0.018338038762637426,23
rna_module_020,C4orf33,0.018161483785485242,0.018161483785485242,24
rna_module_020,RPS3AP15,0.0181558512793802,0.0181558512793802,25
rna_module_021,HIGD1AP3,0.019678038676179618,0.019678038676179618,1
rna_module_021,NFS1,-0.01895480643232983,0.01895480643232983,2
rna_module_021,AL157778,-0.01888171490373742,0.01888171490373742,3
rna_module_021,OR5D17P,0.018374586654704633,0.018374586654704633,4
rna_module_021,RAPGEFL1,-0.018110273763162252,0.018110273763162252,5
rna_module_021,AL139005,0.01796706021453737,0.01796706021453737,6
rna_module_021,CYP2C18,-0.017948858697848877,0.017948858697848877,7
rna_module_021,AL732292,0.01788485429397335,0.01788485429397335,8
rna_module_021,CLCF1,0.01788070518631231,0.01788070518631231,9
rna_module_021,SH3BP1,0.01785024967030082,0.01785024967030082,10
rna_module_021,MIR6867,-0.01781990393503834,0.01781990393503834,11
rna_module_021,CKMT1B,-0.017569018561975593,0.017569018561975593,12
rna_module_021,UCHL1-AS1,0.017465431155928877,0.017465431155928877,13
rna_module_021,MRGPRX10P,-0.01744532905776605,0.01744532905776605,14
rna_module_021,POLDIP2,-0.017433076836128488,0.017433076836128488,15
rna_module_021,ERBB2,-0.01737769139740951,0.01737769139740951,16
rna_module_021,NEK8,-0.017185827799636837,0.017185827799636837,17
rna_module_021,NOS2,-0.017146763342100888,0.017146763342100888,18
rna_module_021,PGAP3,-0.01701466282155202,0.01701466282155202,19
rna_module_021,SCGB2A1,-0.01699807757198436,0.01699807757198436,20
rna_module_021,AL133343,0.016862224905166576,0.016862224905166576,21
rna_module_021,AC092125,-0.01682159152021359,0.01682159152021359,22
rna_module_021,SRD5A3P1,0.01676862294211751,0.01676862294211751,23
rna_module_021,OR1F2P,-0.01675985519122519,0.01675985519122519,24
rna_module_021,IFT20,-0.01667807360050204,0.01667807360050204,25
rna_module_022,MAPK6P5,0.02163189154938227,0.02163189154938227,1
rna_module_022,HOXC12,0.02116721174957451,0.02116721174957451,2
rna_module_022,AC055854,0.02111557989538372,0.02111557989538372,3
rna_module_022,MTND4LP19,0.02105210889178002,0.02105210889178002,4
rna_module_022,IDI1P3,0.020491559694894163,0.020491559694894163,5
rna_module_022,RPL21P7,0.020393457370196086,0.020393457370196086,6
rna_module_022,FDPSP5,0.020062059569688234,0.020062059569688234,7
rna_module_022,AC011507,-0.019934410993571263,0.019934410993571263,8
rna_module_022,PCSK9,0.019737830730400165,0.019737830730400165,9
rna_module_022,AC112491,0.01973673458038277,0.01973673458038277,10
rna_module_022,EIF2S2,0.01968829067797424,0.01968829067797424,11
rna_module_022,AC006112,0.019613059113646865,0.019613059113646865,12
rna_module_022,CTSLP4,-0.01936397157024272,0.01936397157024272,13
rna_module_022,OR4T1P,-0.019020942739162845,0.019020942739162845,14
rna_module_022,RNU6-95P,-0.01893783930268331,0.01893783930268331,15
rna_module_022,CSHL1,-0.01890791136977573,0.01890791136977573,16
rna_module_022,AC006380,0.018892652479435328,0.018892652479435328,17
rna_module_022,RNU6-937P,0.018672729287834634,0.018672729287834634,18
rna_module_022,HAUS8,0.018670322917454577,0.018670322917454577,19
rna_module_022,LINC02142,-0.018652406508745868,0.018652406508745868,20
rna_module_022,AC103724,-0.018636351562785362,0.018636351562785362,21
rna_module_022,Z93930,-0.018559249582372893,0.018559249582372893,22
rna_module_022,AL359694,0.01852301768422088,0.01852301768422088,23
rna_module_022,EPB41L2,0.018490990213457962,0.018490990213457962,24
rna_module_022,EMC1-AS1,-0.018369145012229963,0.018369145012229963,25
rna_module_023,LINC00305,0.01867756355563464,0.01867756355563464,1
rna_module_023,FGF8,0.018516119896926298,0.018516119896926298,2
rna_module_023,PDIA2,0.018506191043503248,0.018506191043503248,3
rna_module_023,LINC02395,0.018305040755187955,0.018305040755187955,4
rna_module_023,AC084741,-0.0181485634003155,0.0181485634003155,5
rna_module_023,DGAT2L6,0.01808080839441226,0.01808080839441226,6
rna_module_023,MIR3180-5,0.017864318916588955,0.017864318916588955,7
rna_module_023,SLC9B1P3,-0.017655770305169235,0.017655770305169235,8
rna_module_023,AL117351,-0.017627054178088682,0.017627054178088682,9
rna_module_023,MIR181C,-0.01757777607873295,0.01757777607873295,10
rna_module_023,AC064875,0.017539858000535383,0.017539858000535383,11
rna_module_023,AL158065,-0.017345139376112356,0.017345139376112356,12
rna_module_023,KCNJ18,0.017320739672202254,0.017320739672202254,13
rna_module_023,MGP,0.01729287066610679,0.01729287066610679,14
rna_module_023,AC007848,0.017157562653428042,0.017157562653428042,15
rna_module_023,AC104237,-0.017137493112602317,0.017137493112602317,16
rna_module_023,RNU6-943P,-0.01710966277853838,0.01710966277853838,17
rna_module_023,TTLL6,-0.017102049062441917,0.017102049062441917,18
rna_module_023,CCND2-AS1,0.01705368171506033,0.01705368171506033,19
rna_module_023,LINC00457,0.01696361300332831,0.01696361300332831,20
rna_module_023,NR1H2,-0.016952049238623788,0.016952049238623788,21
rna_module_023,OR1D3P,-0.0169126793967436,0.0169126793967436,22
rna_module_023,CA9,-0.016817993252422316,0.016817993252422316,23
rna_module_023,OR4C3,0.01676357558358108,0.01676357558358108,24
rna_module_023,AC091948,-0.01675684888993251,0.01675684888993251,25
rna_module_024,RDH10,0.022116888281380337,0.022116888281380337,1
rna_module_024,AK1,0.02132632122656126,0.02132632122656126,2
rna_module_024,ALPP,0.021285611569413613,0.021285611569413613,3
rna_module_024,GCNT1P4,0.02096560823215474,0.02096560823215474,4
rna_module_024,GLRXP1,0.020379318370347097,0.020379318370347097,5
rna_module_024,AC117372,0.020328785178054313,0.020328785178054313,6
rna_module_024,CTSV,0.019735609348130935,0.019735609348130935,7
rna_module_024,LINC00330,0.019669264111362526,0.019669264111362526,8
rna_module_024,SMIM31,0.019457226406646475,0.019457226406646475,9
rna_module_024,OR5BA1P,0.019291783797876397,0.019291783797876397,10
rna_module_024,RAPGEFL1,0.019241235392578715,0.019241235392578715,11
rna_module_024,TFAP2B,0.01915030111583831,0.01915030111583831,12
rna_module_024,SFTA2,0.019106450185814684,0.019106450185814684,13
rna_module_024,ATG4AP1,0.01901313612050506,0.01901313612050506,14
rna_module_024,AC084866,0.018989225214058505,0.018989225214058505,15
rna_module_024,LINC00501,-0.018987531138976176,0.018987531138976176,16
rna_module_024,ZP2,0.018987446927040814,0.018987446927040814,17
rna_module_024,IGHV3-72,0.01893205923514408,0.01893205923514408,18
rna_module_024,MIR6867,0.0188774800476793,0.0188774800476793,19
rna_module_024,RBM11,-0.018871326872122902,0.018871326872122902,20
rna_module_024,OR5AC2,0.018815056690082207,0.018815056690082207,21
rna_module_024,OR4D6,0.018558531859142892,0.018558531859142892,22
rna_module_024,ELL2P2,0.018503907819701876,0.018503907819701876,23
rna_module_024,AL450352,0.0183749514403852,0.0183749514403852,24
rna_module_024,TMCC1P1,0.01837334419365493,0.01837334419365493,25
rna_module_025,AC127894,0.027938656569884705,0.027938656569884705,1
rna_module_025,AL929288,0.027867490586396735,0.027867490586396735,2
rna_module_025,AL591034,0.027758720536370487,0.027758720536370487,3
rna_module_025,MTCO3P28,0.027753111633457374,0.027753111633457374,4
rna_module_025,AC078974,0.027739231407670557,0.027739231407670557,5
rna_module_025,DPRXP7,0.027739231407670557,0.027739231407670557,6
rna_module_025,RDM1P1,0.027739231407670543,0.027739231407670543,7
rna_module_025,RN7SL584P,0.027739231407670543,0.027739231407670543,8
rna_module_025,TP53TG3GP,0.027739231407670543,0.027739231407670543,9
rna_module_025,KRTAP27-1,0.027739231407670543,0.027739231407670543,10
rna_module_025,RNU6-49P,0.027739231407670543,0.027739231407670543,11
rna_module_025,RNU6-200P,0.027739231407670543,0.027739231407670543,12
rna_module_025,ZFAT-AS1,0.027739231407670543,0.027739231407670543,13
rna_module_025,RNU5B-6P,0.027739231407670543,0.027739231407670543,14
rna_module_025,AL031681,0.027739231407670532,0.027739231407670532,15
rna_module_025,RNU1-128P,0.027739231407670522,0.027739231407670522,16
rna_module_025,ACER1,0.027688284419148272,0.027688284419148272,17
rna_module_025,AC095060,0.027659861242366135,0.027659861242366135,18
rna_module_025,LIM2,0.027616529642602996,0.027616529642602996,19
rna_module_025,MTCO3P27,0.02753974114521896,0.02753974114521896,20
rna_module_025,PRANCR,0.027464250167269756,0.027464250167269756,21
rna_module_025,AL451000,0.027411865680675464,0.027411865680675464,22
rna_module_025,MTND5P13,0.02740922621093862,0.02740922621093862,23
rna_module_025,RN7SL654P,0.027253270518120994,0.027253270518120994,24
rna_module_025,AC104790,0.027174344505656443,0.027174344505656443,25
rna_module_026,LINC00508,0.02106458816130548,0.02106458816130548,1
rna_module_026,RNU1-142P,0.020888225614416618,0.020888225614416618,2
rna_module_026,EEF1B2P5,0.020824465421073773,0.020824465421073773,3
rna_module_026,FAM225B,-0.020469776369318425,0.020469776369318425,4
rna_module_026,MTND4LP32,0.019943098886290814,0.019943098886290814,5
rna_module_026,OR6B1,0.019415975966087944,0.019415975966087944,6
rna_module_026,AC062016,0.01921355812847119,0.01921355812847119,7
rna_module_026,AC002465,0.019109841874682062,0.019109841874682062,8
rna_module_026,AC090955,0.019085244830626173,0.019085244830626173,9
rna_module_026,AL160237,0.01883182181694474,0.01883182181694474,10
rna_module_026,AC137494,0.018775780330207523,0.018775780330207523,11
rna_module_026,OR51A10P,0.018544481532268238,0.018544481532268238,12
rna_module_026,AC092958,0.018528643770727972,0.018528643770727972,13
rna_module_026,AL157997,0.018512806978349138,0.018512806978349138,14
rna_module_026,AC021876,0.018491399345792286,0.018491399345792286,15
rna_module_026,AL391869,0.018482038684560904,0.018482038684560904,16
rna_module_026,AC003102,0.018433624279559652,0.018433624279559652,17
rna_module_026,AC110800,0.018396905556529262,0.018396905556529262,18
rna_module_026,AL035698,0.018356784547017932,0.018356784547017932,19
rna_module_026,NRADDP,-0.018264917659848126,0.018264917659848126,20
rna_module_026,HLA-DQB3,0.018124696557446515,0.018124696557446515,21
rna_module_026,OR9K2,0.018052138468131362,0.018052138468131362,22
rna_module_026,PDSS2,-0.01801809158851483,0.01801809158851483,23
rna_module_026,AL078603,0.018009248876176012,0.018009248876176012,24
rna_module_026,OR51D1,0.017868378720509503,0.017868378720509503,25
rna_module_027,AC091860,0.022649246150883772,0.022649246150883772,1
rna_module_027,GDF6,0.02086778864543638,0.02086778864543638,2
rna_module_027,PRPH,0.02068926942890914,0.02068926942890914,3
rna_module_027,AL121981,0.020663679162910998,0.020663679162910998,4
rna_module_027,PKP1,0.020461872721797673,0.020461872721797673,5
rna_module_027,RNU4ATAC9P,0.019994333385524893,0.019994333385524893,6
rna_module_027,AC005040,0.019916577004839165,0.019916577004839165,7
rna_module_027,RN7SL369P,0.019213936497671,0.019213936497671,8
rna_module_027,XGY1,0.019126802576037112,0.019126802576037112,9
rna_module_027,AC092353,0.018946514436702696,0.018946514436702696,10
rna_module_027,AC008514,0.01885679577774966,0.01885679577774966,11
rna_module_027,LSM12P1,0.018739312654847316,0.018739312654847316,12
rna_module_027,C11orf86,-0.018600576530446524,0.018600576530446524,13
rna_module_027,GUCY2GP,0.018594700518256853,0.018594700518256853,14
rna_module_027,COTL1P2,-0.018581799673139464,0.018581799673139464,15
rna_module_027,TRIM10,0.01842338695239489,0.01842338695239489,16
rna_module_027,CYP2C9,0.018207791118368042,0.018207791118368042,17
rna_module_027,ABCA4,0.018011043784949946,0.018011043784949946,18
rna_module_027,IL12RB2,0.01800469266966037,0.01800469266966037,19
rna_module_027,PFN3,0.01794087221094524,0.01794087221094524,20
rna_module_027,AC123784,0.01787692051565783,0.01787692051565783,21
rna_module_027,TRBJ1-4,0.017773455286711197,0.017773455286711197,22
rna_module_027,LINC01634,0.017764943629117506,0.017764943629117506,23
rna_module_027,CSF3R,-0.01774502488982569,0.01774502488982569,24
rna_module_027,GAPDHP37,0.017736273315389267,0.017736273315389267,25
rna_module_028,SSXP5,0.022092123324621817,0.022092123324621817,1
rna_module_028,SH2D2A,-0.01994862053522343,0.01994862053522343,2
rna_module_028,TMEM128,0.019767206556644813,0.019767206556644813,3
rna_module_028,FAM246B,0.019614615925239866,0.019614615925239866,4
rna_module_028,AC020930,0.019513720266783257,0.019513720266783257,5
rna_module_028,AC062022,-0.018996030191266042,0.018996030191266042,6
rna_module_028,KLHL7-DT,-0.018955075044605484,0.018955075044605484,7
rna_module_028,FDPSP6,0.018856729276552478,0.018856729276552478,8
rna_module_028,AC087393,0.018832762448819228,0.018832762448819228,9
rna_module_028,MTCO2P32,-0.018821493668711275,0.018821493668711275,10
rna_module_028,AC124068,-0.01862025413065048,0.01862025413065048,11
rna_module_028,AC005481,-0.018593038503634415,0.018593038503634415,12
rna_module_028,TRIM51BP,0.018554224464348665,0.018554224464348665,13
rna_module_028,DRD3,0.018371552523040877,0.018371552523040877,14
rna_module_028,MRFAP1,0.018289639397871402,0.018289639397871402,15
rna_module_028,EEF1E1P1,-0.018181991134417295,0.018181991134417295,16
rna_module_028,NDUFA5P1,0.018175512933879,0.018175512933879,17
rna_module_028,LINC02440,0.018092696173365154,0.018092696173365154,18
rna_module_028,LINC01204,0.01801527007983167,0.01801527007983167,19
rna_module_028,XCL1,0.018004041386900274,0.018004041386900274,20
rna_module_028,AC068137,0.017996812065439644,0.017996812065439644,21
rna_module_028,AL034427,0.017959681428815117,0.017959681428815117,22
rna_module_028,AC005520,-0.0179229821596009,0.0179229821596009,23
rna_module_028,MRFAP1L1,0.01791344541369297,0.01791344541369297,24
rna_module_028,RN7SL843P,0.01790918943615711,0.01790918943615711,25
rna_module_029,CPA2,0.020204307718865826,0.020204307718865826,1
rna_module_029,INS,-0.019918436112900482,0.019918436112900482,2
rna_module_029,AP002793,-0.01957698470054276,0.01957698470054276,3
rna_module_029,AC079173,-0.01951798344336849,0.01951798344336849,4
rna_module_029,AC073869,-0.019236267481868245,0.019236267481868245,5
rna_module_029,SMIM24,-0.019104842131751208,0.019104842131751208,6
rna_module_029,ZFAND2B,-0.01907081024573242,0.01907081024573242,7
rna_module_029,AL139254,-0.019014430589930974,0.019014430589930974,8
rna_module_029,AL121878,-0.018940845791571858,0.018940845791571858,9
rna_module_029,NKX6-3,0.018601411284468364,0.018601411284468364,10
rna_module_029,AP000820,0.018517633312045104,0.018517633312045104,11
rna_module_029,RNA5SP169,-0.018491750307350292,0.018491750307350292,12
rna_module_029,ZNF25-DT,-0.01833332772575563,0.01833332772575563,13
rna_module_029,AC062032,-0.018109354262600373,0.018109354262600373,14
rna_module_029,TRIM43B,-0.018105795127199637,0.018105795127199637,15
rna_module_029,AC002487,-0.01804665070973039,0.01804665070973039,16
rna_module_029,KRTAP5-3,0.017867563876127385,0.017867563876127385,17
rna_module_029,RNU6-842P,-0.01764159782673878,0.01764159782673878,18
rna_module_029,SNRPCP20,-0.017509644376097117,0.017509644376097117,19
rna_module_029,AL353681,-0.017385518432535156,0.017385518432535156,20
rna_module_029,RNU6-1001P,-0.01737098105593943,0.01737098105593943,21
rna_module_029,LINC02752,0.017342136604503847,0.017342136604503847,22
rna_module_029,AC068442,-0.017332446677898933,0.017332446677898933,23
rna_module_029,RNU6-411P,-0.017158046402149626,0.017158046402149626,24
rna_module_029,LINC01677,-0.017147438829975627,0.017147438829975627,25
rna_module_030,ZNF736P9Y,0.024505442120678605,0.024505442120678605,1
rna_module_030,AL691420,0.02440388812984213,0.02440388812984213,2
rna_module_030,NEFMP1,0.02423806685532977,0.02423806685532977,3
rna_module_030,AL354994,0.02361991287158278,0.02361991287158278,4
rna_module_030,AL021807,0.022755885168162276,0.022755885168162276,5
rna_module_030,LINC00539,0.02270866706219162,0.02270866706219162,6
rna_module_030,FTMT,0.02262716016829859,0.02262716016829859,7
rna_module_030,AC009435,0.022616678539379563,0.022616678539379563,8
rna_module_030,IRX1P1,0.02247967682527739,0.02247967682527739,9
rna_module_030,CCDC28A,0.022438058984699978,0.022438058984699978,10
rna_module_030,TYMSP1,0.02231220842939775,0.02231220842939775,11
rna_module_030,LINC02276,0.02230312595510233,0.02230312595510233,12
rna_module_030,AL355596,0.022272750243851676,0.022272750243851676,13
rna_module_030,RPSAP70,0.02213705959986144,0.02213705959986144,14
rna_module_030,AC113331,0.022122238289568275,0.022122238289568275,15
rna_module_030,PTGER3,0.021969584867403583,0.021969584867403583,16
rna_module_030,BPI,0.02177390741692329,0.02177390741692329,17
rna_module_030,OR52E2,0.02174664676296195,0.02174664676296195,18
rna_module_030,LINC02129,0.021732125454027175,0.021732125454027175,19
rna_module_030,OR52A1,0.021723286353565713,0.021723286353565713,20
rna_module_030,TAS1R1,0.021722289676761885,0.021722289676761885,21
rna_module_030,AL445183,0.021713591625001083,0.021713591625001083,22
rna_module_030,SIRLNT,0.021710354988249095,0.021710354988249095,23
rna_module_030,AC105290,0.021685757036453677,0.021685757036453677,24
rna_module_030,LINC01549,0.02165680965008075,0.02165680965008075,25
rna_module_031,ZMAT5,0.023366742518843995,0.023366742518843995,1
rna_module_031,UMLILO,0.02321730719460815,0.02321730719460815,2
rna_module_031,ASCC2,0.02296510828752605,0.02296510828752605,3
rna_module_031,NIPSNAP1,0.022733434302174935,0.022733434302174935,4
rna_module_031,AC093426,0.02270039017261298,0.02270039017261298,5
rna_module_031,AC128713,0.02261144220445241,0.02261144220445241,6
rna_module_031,RBMY1A3P,0.022611442204452405,0.022611442204452405,7
rna_module_031,RN7SL578P,0.022611442204452405,0.022611442204452405,8
rna_module_031,AC005294,0.022611442204452402,0.022611442204452402,9
rna_module_031,TSPY18P,0.022611442204452402,0.022611442204452402,10
rna_module_031,RNU6-949P,0.022611442204452402,0.022611442204452402,11
rna_module_031,RNU6-637P,0.022611442204452402,0.022611442204452402,12
rna_module_031,MIR4282,0.022611442204452402,0.022611442204452402,13
rna_module_031,OR2T27,0.022611442204452402,0.022611442204452402,14
rna_module_031,BNIP3P41,0.022611442204452402,0.022611442204452402,15
rna_module_031,TRIM77BP,0.022611442204452388,0.022611442204452388,16
rna_module_031,ADI1P1,0.022566242723177993,0.022566242723177993,17
rna_module_031,PLA2G3,0.022561067668657394,0.022561067668657394,18
rna_module_031,IL36A,0.02231832347658795,0.02231832347658795,19
rna_module_031,NF2,0.022253177321187218,0.022253177321187218,20
rna_module_031,MIR8089,0.022190032001494584,0.022190032001494584,21
rna_module_031,LIF-AS1,0.022178395415153422,0.022178395415153422,22
rna_module_031,RN7SKP247,0.022146550322696777,0.022146550322696777,23
rna_module_031,LGALS9,0.021924329068741782,0.021924329068741782,24
rna_module_031,PER1,0.021858782893070843,0.021858782893070843,25
rna_module_032,TGM7,0.026129847915367207,0.026129847915367207,1
rna_module_032,ERFE,0.0229238710051568,0.0229238710051568,2
rna_module_032,RN7SKP247,0.022337039709568254,0.022337039709568254,3
rna_module_032,IL36A,0.02229035446513964,0.02229035446513964,4
rna_module_032,LIF-AS1,0.022120824997147445,0.022120824997147445,5
rna_module_032,PSD2,0.021841125898329428,0.021841125898329428,6
rna_module_032,AC128713,0.021744816286104238,0.021744816286104238,7
rna_module_032,MIR4282,0.021744816286104234,0.021744816286104234,8
rna_module_032,TSPY18P,0.021744816286104234,0.021744816286104234,9
rna_module_032,OR2T27,0.021744816286104234,0.021744816286104234,10
rna_module_032,AC005294,0.021744816286104234,0.021744816286104234,11
rna_module_032,BNIP3P41,0.021744816286104234,0.021744816286104234,12
rna_module_032,RNU6-637P,0.021744816286104234,0.021744816286104234,13
rna_module_032,RNU6-949P,0.021744816286104234,0.021744816286104234,14
rna_module_032,RN7SL578P,0.02174481628610423,0.02174481628610423,15
rna_module_032,RBMY1A3P,0.02174481628610423,0.02174481628610423,16
rna_module_032,TRIM77BP,0.021744816286104227,0.021744816286104227,17
rna_module_032,PLA2G3,0.02155875827990004,0.02155875827990004,18
rna_module_032,TMCO5A,0.021387932705155818,0.021387932705155818,19
rna_module_032,MUC3A,0.02136267661632222,0.02136267661632222,20
rna_module_032,GLDN,0.021361063856847853,0.021361063856847853,21
rna_module_032,AC073594,0.021246576748266223,0.021246576748266223,22
rna_module_032,SLC43A3,0.02115118449064796,0.02115118449064796,23
rna_module_032,TRPC7,0.021077534520085494,0.021077534520085494,24
rna_module_032,AC005529,0.02097227363743617,0.02097227363743617,25
rna_module_033,ATP5MC1P1,0.023899796453271276,0.023899796453271276,1
rna_module_033,WDR83OS,0.022824449102262494,0.022824449102262494,2
rna_module_033,RNU6-273P,0.022809326051000865,0.022809326051000865,3
rna_module_033,CRABP1,0.021210961239474652,0.021210961239474652,4
rna_module_033,AC018880,0.020736815739540074,0.020736815739540074,5
rna_module_033,Z97198,0.02049822712216056,0.02049822712216056,6
rna_module_033,P4HA3-AS1,0.020484758191393674,0.020484758191393674,7
rna_module_033,VIPR1,0.020227075488821158,0.020227075488821158,8
rna_module_033,NR2E1,0.020104106137777616,0.020104106137777616,9
rna_module_033,GS1-24F4,0.01996019631482012,0.01996019631482012,10
rna_module_033,LINC01035,0.01993924584076649,0.01993924584076649,11
rna_module_033,RNU7-94P,0.019938044905404628,0.019938044905404628,12
rna_module_033,IGHD1-7,0.01993787124127824,0.01993787124127824,13
rna_module_033,BX324167,0.019912721003289793,0.019912721003289793,14
rna_module_033,COPS5,0.019896457324080546,0.019896457324080546,15
rna_module_033,AC109349,0.019756114667969567,0.019756114667969567,16
rna_module_033,RNU7-154P,0.019735586286118365,0.019735586286118365,17
rna_module_033,AC084741,0.019677179789598587,0.019677179789598587,18
rna_module_033,SLC23A1,0.01961446052461472,0.01961446052461472,19
rna_module_033,AC129102,0.01953487252146543,0.01953487252146543,20
rna_module_033,KRT9,0.019513148923020637,0.019513148923020637,21
rna_module_033,ELOCP32,0.019501323329704005,0.019501323329704005,22
rna_module_033,AC018359,0.01917728678008371,0.01917728678008371,23
rna_module_033,AC108452,0.018833482433293372,0.018833482433293372,24
rna_module_033,LCE1D,0.0187571084455798,0.0187571084455798,25
rna_module_034,PSMC1P5,0.023178383390598932,0.023178383390598932,1
rna_module_034,LINC00992,0.022718848499167724,0.022718848499167724,2
rna_module_034,AC079768,0.021896115782614724,0.021896115782614724,3
rna_module_034,ZNF725P,0.02184647973100301,0.02184647973100301,4
rna_module_034,IFT122,0.021740266677326474,0.021740266677326474,5
rna_module_034,AC021088,0.02150667023786011,0.02150667023786011,6
rna_module_034,LINC02757,0.021179297556766813,0.021179297556766813,7
rna_module_034,LGI1,0.02108755289523767,0.02108755289523767,8
rna_module_034,NDP,0.02075987422328102,0.02075987422328102,9
rna_module_034,AKAIN1,0.0206306077378683,0.0206306077378683,10
rna_module_034,AL021807,0.020476839469570938,0.020476839469570938,11
rna_module_034,LINC02617,0.020458572189837765,0.020458572189837765,12
rna_module_034,LINC02174,0.020328999336362723,0.020328999336362723,13
rna_module_034,NT5DC1P2,0.02030834617404432,0.02030834617404432,14
rna_module_034,AL445183,0.0202923243375067,0.0202923243375067,15
rna_module_034,AC009435,0.02022384300216553,0.02022384300216553,16
rna_module_034,ITIH2,0.020178748013719907,0.020178748013719907,17
rna_module_034,LINC01549,0.02014884512892474,0.02014884512892474,18
rna_module_034,AC253536,0.02014862749900093,0.02014862749900093,19
